년월,구명,매매거래수,전월세거래수,갭투자비율(%)
202303,성동구,0,0,0.0
202303,성북구,159,1144,2.52
202303,송파구,236,2316,6.78
202303,양천구,0,0,0.0
202303,영등포구,0,0,0.0
202303,용산구,0,0,0.0
202303,은평구,0,0,0.0
202303,종로구,0,0,0.0
202303,중구,0,0,0.0
202303,중랑구,63,538,1.59
202304,강남구,202,2350,3.47
202304,강동구,255,1522,5.1
202304,강북구,53,307,3.77
202304,강서구,0,0,0.0
202304,관악구,83,531,2.41
202304,광진구,64,428,0.0
202304,구로구,159,1372,2.52
202304,금천구,56,630,3.57
202304,노원구,0,0,0.0
202304,도봉구,0,0,0.0
202304,동대문구,0,0,0.0
202304,동작구,0,0,0.0
202304,마포구,0,0,0.0
202304,서대문구,0,0,0.0
202304,서초구,0,0,0.0
202304,성동구,135,976,2.22
202304,성북구,0,0,0.0
202304,송파구,0,0,0.0
202304,양천구,0,0,0.0
202304,영등포구,164,939,1.22
202304,용산구,45,598,0.0
202304,은평구,0,0,0.0
202304,종로구,0,0,0.0
202304,중구,48,385,2.08
202304,중랑구,0,0,0.0
202305,강남구,0,0,0.0
202305,강동구,0,0,0.0
202305,강북구,57,316,3.51
202305,강서구,0,0,0.0
202305,관악구,0,0,0.0
202305,광진구,73,414,1.37
202305,구로구,138,810,2.9
202305,금천구,40,535,0.0
202305,노원구,239,1527,3.77
202305,도봉구,95,560,0.0
202305,동대문구,163,697,3.68
202305,동작구,125,876,1.6
202305,마포구,174,1055,0.57
202305,서대문구,122,535,3.28
202305,서초구,157,1404,2.55
202305,성동구,160,898,3.75
202305,성북구,187,800,2.14
202305,송파구,303,2610,3.96
202305,양천구,141,967,1.42
202305,영등포구,192,955,2.6
202305,용산구,49,566,0.0
202305,은평구,134,852,2.24
202305,종로구,34,211,0.0
202305,중구,54,574,1.85
202305,중랑구,68,598,1.47
202306,강남구,274,2377,3.28
202306,강동구,244,1476,4.92
202306,강북구,129,312,1.55
202306,강서구,209,1517,1.91
202306,관악구,100,613,4.0
202306,광진구,67,493,4.48
202306,구로구,140,800,2.14
202306,금천구,61,401,0.0
202306,노원구,284,1693,3.17
202306,도봉구,115,540,2.61
202306,동대문구,190,784,2.11
202306,동작구,137,805,1.46
202306,마포구,176,1390,3.41
202306,서대문구,132,622,2.27
202306,서초구,192,1907,2.6
202306,성동구,178,938,3.37
202306,성북구,189,743,1.06
202306,송파구,300,1532,4.33
202306,양천구,178,1041,2.81
202306,영등포구,306,896,0.33
202306,용산구,69,641,2.9
202306,은평구,129,881,1.55
202306,종로구,30,165,6.67
202306,중구,55,493,3.64
202306,중랑구,149,484,2.68
202307,강남구,246,2097,6.1
202307,강동구,214,1244,7.94
202307,강북구,65,315,4.62
202307,강서구,156,1218,3.85
202307,관악구,105,713,2.86
202307,광진구,68,493,1.47
202307,구로구,149,728,2.01
202307,금천구,67,264,2.99
202307,노원구,294,1777,5.44
202307,도봉구,127,572,2.36
202307,동대문구,160,782,1.25
202307,동작구,150,740,4.0
202307,마포구,188,1058,1.6
202307,서대문구,160,649,5.0
202307,서초구,200,1647,2.5
202307,성동구,207,936,2.42
202307,성북구,187,801,1.6
202307,송파구,276,1645,4.71
202307,양천구,166,948,1.81
202307,영등포구,181,869,2.21
202307,용산구,53,574,0.0
202307,은평구,154,984,1.3
202307,종로구,22,182,4.55
202307,중구,68,367,1.47
202307,중랑구,93,500,1.08
202308,강남구,281,2117,2.49
202308,강동구,231,1397,1.3
202308,강북구,191,261,1.05
202308,강서구,198,1167,3.03
202308,관악구,120,529,1.67
202308,광진구,84,422,0.0
202308,구로구,161,955,0.62
202308,금천구,57,341,1.75
202308,노원구,314,1619,4.78
202308,도봉구,117,578,2.56
202308,동대문구,147,680,3.4
202308,동작구,140,725,3.57
202308,마포구,175,959,1.14
202308,서대문구,166,524,0.0
202308,서초구,204,1732,3.43
202308,성동구,189,811,1.59
202308,성북구,210,726,2.86
202308,송파구,271,1416,3.69
202308,양천구,192,1193,2.6
202308,영등포구,196,991,1.53
202308,용산구,65,505,3.08
202308,은평구,166,1008,3.01
202308,종로구,40,218,7.5
202308,중구,63,339,4.76
202308,중랑구,74,520,4.05
202309,강남구,207,2061,0.97
202309,강동구,187,1614,5.35
202309,강북구,52,287,1.92
202309,강서구,198,1154,2.02
202309,관악구,112,494,0.0
202309,광진구,80,350,1.25
202309,구로구,151,875,1.99
202309,금천구,56,266,1.79
202309,노원구,264,1695,6.44
202309,도봉구,107,473,0.93
202309,동대문구,132,611,6.06
202309,동작구,129,660,2.33
202309,마포구,144,900,0.69
202309,서대문구,146,559,1.37
202309,서초구,159,1443,2.52
202309,성동구,175,763,2.86
202309,성북구,188,762,2.13
202309,송파구,267,1565,3.0
202309,양천구,180,990,5.0
202309,영등포구,184,852,2.72
202309,용산구,66,502,1.52
202309,은평구,127,861,2.36
202309,종로구,48,216,0.0
202309,중구,57,362,5.26
202309,중랑구,104,504,0.96
202310,강남구,147,2321,2.04
202310,강동구,123,1492,1.63
202310,강북구,87,247,0.0
202310,강서구,129,1323,2.33
202310,관악구,70,541,2.86
202310,광진구,43,461,2.33
202310,구로구,122,964,2.46
202310,금천구,47,301,0.0
202310,노원구,203,1768,1.97
202310,도봉구,86,524,1.16
202310,동대문구,93,615,0.0
202310,동작구,97,783,4.12
202310,마포구,82,1046,0.0
202310,서대문구,76,593,0.0
202310,서초구,92,1687,3.26
202310,성동구,101,870,0.99
202310,성북구,135,746,1.48
202310,송파구,153,1817,1.31
202310,양천구,109,1207,1.83
202310,영등포구,117,867,2.56
202310,용산구,64,463,1.56
202310,은평구,102,935,2.94
202310,종로구,29,195,0.0
202310,중구,43,328,0.0
202310,중랑구,73,618,2.74
202311,강남구,120,2468,3.33
202311,강동구,87,1337,4.6
202311,강북구,38,252,5.26
202311,강서구,106,1276,0.0
202311,관악구,46,505,0.0
202311,광진구,36,423,0.0
202311,구로구,93,714,1.08
202311,금천구,34,300,0.0
202311,노원구,159,1733,3.14
202311,도봉구,68,552,5.88
202311,동대문구,93,619,2.15
202311,동작구,57,711,1.75
202311,마포구,68,943,2.94
202311,서대문구,56,661,1.79
202311,서초구,77,1347,1.3
202311,성동구,84,840,1.19
202311,성북구,144,742,1.39
202311,송파구,109,1740,2.75
202311,양천구,117,1058,2.56
202311,영등포구,91,896,1.1
202311,용산구,41,462,0.0
202311,은평구,75,608,1.33
202311,종로구,24,235,4.17
202311,중구,43,310,2.33
202311,중랑구,57,812,3.51
202312,강남구,101,3431,4.95
202312,강동구,113,1580,5.31
202312,강북구,40,287,2.5
202312,강서구,106,1282,0.94
202312,관악구,48,606,4.17
202312,광진구,53,428,7.55
202312,구로구,84,973,0.0
202312,금천구,33,282,3.03
202312,노원구,157,1754,3.82
202312,도봉구,52,525,1.92
202312,동대문구,73,705,2.74
202312,동작구,82,873,2.44
202312,마포구,71,1109,2.82
202312,서대문구,74,754,1.35
202312,서초구,75,1554,2.67
202312,성동구,83,863,2.41
202312,성북구,109,906,3.67
202312,송파구,140,2723,4.29
202312,양천구,87,1036,2.3
202312,영등포구,81,974,2.47
202312,용산구,32,539,0.0
202312,은평구,63,917,3.17
202312,종로구,20,222,5.0
202312,중구,38,319,0.0
202312,중랑구,59,667,0.0
202401,강남구,195,2440,1.54
202401,강동구,140,1512,7.14
202401,강북구,41,288,0.0
202401,강서구,140,1341,2.86
202401,관악구,74,605,1.35
202401,광진구,59,417,0.0
202401,구로구,137,913,0.73
202401,금천구,45,279,2.22
202401,노원구,193,1841,4.15
202401,도봉구,98,609,4.08
202401,동대문구,107,811,1.87
202401,동작구,147,918,2.72
202401,마포구,125,1127,2.4
202401,서대문구,96,748,0.0
202401,서초구,103,1344,1.94
202401,성동구,122,969,4.1
202401,성북구,138,872,0.72
202401,송파구,209,2185,7.18
202401,양천구,117,1021,2.56
202401,영등포구,117,1206,3.42
202401,용산구,47,557,2.13
202401,은평구,92,727,1.09
202401,종로구,20,232,5.0
202401,중구,42,392,0.0
202401,중랑구,82,679,1.22
202402,강남구,173,1971,4.05
202402,강동구,164,1232,1.83
202402,강북구,45,279,0.0
202402,강서구,133,1080,0.75
202402,관악구,84,529,1.19
202402,광진구,65,389,1.54
202402,구로구,118,868,1.69
202402,금천구,42,300,0.0
202402,노원구,220,1653,2.73
202402,도봉구,84,528,2.38
202402,동대문구,125,699,1.6
202402,동작구,109,711,3.67
202402,마포구,110,1012,0.91
202402,서대문구,86,816,5.81
202402,서초구,109,1214,0.92
202402,성동구,120,835,0.0
202402,성북구,159,768,1.26
202402,송파구,184,1813,6.52
202402,양천구,146,857,5.48
202402,영등포구,133,994,2.26
202402,용산구,62,500,0.0
202402,은평구,113,759,0.88
202402,종로구,22,171,4.55
202402,중구,41,367,4.88
202402,중랑구,68,873,4.41
202403,강남구,239,1978,1.67
202403,강동구,245,1593,4.49
202403,강북구,80,318,1.25
202403,강서구,255,1343,1.57
202403,관악구,128,592,3.91
202403,광진구,122,408,3.28
202403,구로구,216,917,0.93
202403,금천구,63,315,3.17
202403,노원구,304,1866,1.97
202403,도봉구,133,616,0.75
202403,동대문구,200,767,4.0
202403,동작구,194,1018,2.58
202403,마포구,219,1227,2.74
202403,서대문구,144,605,2.08
202403,서초구,226,1081,3.1
202403,성동구,234,945,3.42
202403,성북구,223,1135,2.69
202403,송파구,331,2140,2.72
202403,양천구,161,1006,0.0
202403,영등포구,201,1211,2.99
202403,용산구,90,552,4.44
202403,은평구,201,1021,2.49
202403,종로구,31,185,16.13
202403,중구,79,368,3.8
202403,중랑구,133,813,1.5
202404,강남구,289,1648,1.38
202404,강동구,241,1219,2.07
202404,강북구,66,257,1.52
202404,강서구,237,1103,2.53
202404,관악구,119,524,0.84
202404,광진구,80,323,2.5
202404,구로구,221,925,1.36
202404,금천구,69,279,1.45
202404,노원구,321,1590,4.67
202404,도봉구,145,508,2.07
202404,동대문구,196,579,3.06
202404,동작구,195,662,2.05
202404,마포구,255,828,3.14
202404,서대문구,186,532,0.54
202404,서초구,226,1014,0.88
202404,성동구,240,776,4.58
202404,성북구,271,621,0.37
202404,송파구,357,1462,5.32
202404,양천구,156,895,1.92
202404,영등포구,271,850,1.85
202404,용산구,79,708,5.06
202404,은평구,190,879,4.21
202404,종로구,34,135,0.0
202404,중구,66,306,1.52
202404,중랑구,138,553,0.72
202405,강남구,324,2519,4.94
202405,강동구,322,1377,1.55
202405,강북구,80,293,2.5
202405,강서구,261,1228,0.38
202405,관악구,135,532,3.7
202405,광진구,110,339,0.91
202405,구로구,232,895,1.29
202405,금천구,58,245,1.72
202405,노원구,355,1716,1.97
202405,도봉구,115,501,0.87
202405,동대문구,219,646,0.46
202405,동작구,203,701,1.48
202405,마포구,277,976,2.53
202405,서대문구,195,533,3.08
202405,서초구,324,1112,1.54
202405,성동구,299,753,4.01
202405,성북구,261,784,1.15
202405,송파구,434,1689,4.84
202405,양천구,224,1037,1.79
202405,영등포구,273,821,2.2
202405,용산구,104,626,0.96
202405,은평구,221,996,4.52
202405,종로구,62,165,1.61
202405,중구,69,323,7.25
202405,중랑구,147,547,0.68
202406,강남구,497,2054,3.62
202406,강동구,599,1621,4.01
202406,강북구,106,255,3.77
202406,강서구,367,1127,1.09
202406,관악구,209,517,3.83
202406,광진구,294,337,2.72
202406,구로구,255,829,0.78
202406,금천구,98,189,2.04
202406,노원구,456,1394,1.75
202406,도봉구,177,486,1.13
202406,동대문구,331,603,2.11
202406,동작구,348,664,2.59
202406,마포구,397,871,3.02
202406,서대문구,323,513,2.79
202406,서초구,495,1226,2.22
202406,성동구,495,773,5.05
202406,성북구,420,712,2.86
202406,송파구,607,1518,4.45
202406,양천구,277,867,2.89
202406,영등포구,368,1353,1.9
202406,용산구,161,575,2.48
202406,은평구,277,786,5.42
202406,종로구,64,150,0.0
202406,중구,108,267,2.78
202406,중랑구,210,626,1.43
202407,강남구,591,1637,1.69
202407,강동구,585,1321,2.74
202407,강북구,134,308,1.49
202407,강서구,446,1667,3.36
202407,관악구,222,572,4.05
202407,광진구,245,334,1.22
202407,구로구,319,1063,1.57
202407,금천구,110,237,1.82
202407,노원구,743,1487,2.83
202407,도봉구,239,494,1.26
202407,동대문구,369,693,3.25
202407,동작구,468,696,2.14
202407,마포구,435,830,2.53
202407,서대문구,389,704,3.34
202407,서초구,515,1144,2.33
202407,성동구,433,755,4.16
202407,성북구,478,756,3.35
202407,송파구,724,1627,4.83
202407,양천구,446,990,2.02
202407,영등포구,474,1057,2.74
202407,용산구,173,383,1.73
202407,은평구,287,803,2.79
202407,종로구,60,159,0.0
202407,중구,136,323,3.68
202407,중랑구,215,562,1.4
202408,강남구,441,1602,1.59
202408,강동구,351,1087,3.13
202408,강북구,118,266,3.39
202408,강서구,338,1846,2.37
202408,관악구,163,542,3.07
202408,광진구,128,356,3.12
202408,구로구,222,969,0.45
202408,금천구,96,228,0.0
202408,노원구,530,1417,2.45
202408,도봉구,188,483,1.06
202408,동대문구,289,644,3.46
202408,동작구,253,668,2.37
202408,마포구,304,988,4.61
202408,서대문구,229,557,3.49
202408,서초구,321,1397,2.18
202408,성동구,319,756,2.19
202408,성북구,375,665,2.13
202408,송파구,466,1734,3.43
202408,양천구,380,893,3.42
202408,영등포구,360,953,3.06
202408,용산구,122,456,4.1
202408,은평구,217,771,0.92
202408,종로구,40,142,0.0
202408,중구,88,264,3.41
202408,중랑구,201,782,1.0
202409,강남구,222,1331,2.25
202409,강동구,151,934,2.65
202409,강북구,50,226,0.0
202409,강서구,147,1008,2.04
202409,관악구,85,482,1.18
202409,광진구,74,307,1.35
202409,구로구,137,759,0.73
202409,금천구,35,182,5.71
202409,노원구,256,1235,2.73
202409,도봉구,93,423,2.15
202409,동대문구,132,506,2.27
202409,동작구,120,638,1.67
202409,마포구,133,872,3.01
202409,서대문구,107,527,1.87
202409,서초구,179,996,2.23
202409,성동구,128,650,4.69
202409,성북구,191,584,3.14
202409,송파구,194,1292,5.67
202409,양천구,179,697,4.47
202409,영등포구,205,839,0.49
202409,용산구,56,374,0.0
202409,은평구,135,861,0.74
202409,종로구,30,118,0.0
202409,중구,48,250,2.08
202409,중랑구,96,493,1.04
202410,강남구,296,1726,1.35
202410,강동구,207,1271,1.93
202410,강북구,88,240,1.14
202410,강서구,199,1333,2.01
202410,관악구,94,748,4.26
202410,광진구,71,372,1.41
202410,구로구,181,751,0.0
202410,금천구,48,233,0.0
202410,노원구,287,1483,3.14
202410,도봉구,143,498,2.8
202410,동대문구,154,766,3.9
202410,동작구,167,692,1.8
202410,마포구,155,924,1.29
202410,서대문구,150,621,2.0
202410,서초구,204,1246,1.96
202410,성동구,174,783,1.15
202410,성북구,218,696,1.83
202410,송파구,250,1788,4.0
202410,양천구,172,1033,2.33
202410,영등포구,209,933,1.91
202410,용산구,72,463,1.39
202410,은평구,132,764,4.55
202410,종로구,38,146,0.0
202410,중구,64,289,9.38
202410,중랑구,115,396,2.61
202411,강남구,241,1678,2.07
202411,강동구,171,1306,2.92
202411,강북구,52,203,3.85
202411,강서구,163,1357,3.07
202411,관악구,93,523,3.23
202411,광진구,75,367,1.33
202411,구로구,128,711,0.78
202411,금천구,44,246,0.0
202411,노원구,306,1392,2.94
202411,도봉구,85,451,0.0
202411,동대문구,194,678,2.58
202411,동작구,136,726,4.41
202411,마포구,155,876,2.58
202411,서대문구,144,610,3.47
202411,서초구,187,1181,2.67
202411,성동구,160,729,3.12
202411,성북구,149,680,3.36
202411,송파구,288,1825,4.51
202411,양천구,157,945,3.82
202411,영등포구,178,1195,2.81
202411,용산구,80,712,0.0
202411,은평구,125,915,0.8
202411,종로구,40,159,2.5
202411,중구,52,245,1.92
202411,중랑구,94,462,2.13
202412,강남구,184,2065,3.26
202412,강동구,253,1822,1.19
202412,강북구,45,267,2.22
202412,강서구,154,1029,0.65
202412,관악구,86,600,2.33
202412,광진구,72,487,2.78
202412,구로구,122,804,1.64
202412,금천구,47,254,2.13
202412,노원구,235,1490,2.55
202412,도봉구,90,398,1.11
202412,동대문구,151,995,2.65
202412,동작구,161,763,3.73
202412,마포구,129,1136,3.1
202412,서대문구,248,718,2.02
202412,서초구,171,1338,1.75
202412,성동구,155,856,1.94
202412,성북구,133,759,1.5
202412,송파구,271,2051,8.12
202412,양천구,145,971,2.07
202412,영등포구,172,974,2.33
202412,용산구,51,676,1.96
202412,은평구,96,743,0.0
202412,종로구,15,233,6.67
202412,중구,69,289,0.0
202412,중랑구,88,413,2.27
202501,강남구,210,1641,2.38
202501,강동구,204,1395,4.9
202501,강북구,51,318,1.96
202501,강서구,176,1052,0.0
202501,관악구,88,513,1.14
202501,광진구,92,449,2.17
202501,구로구,134,828,2.24
202501,금천구,41,292,0.0
202501,노원구,218,1247,3.67
202501,도봉구,80,393,0.0
202501,동대문구,159,1099,1.89
202501,동작구,158,742,2.53
202501,마포구,166,1305,3.61
202501,서대문구,129,639,3.88
202501,서초구,209,1137,2.39
202501,성동구,182,836,2.75
202501,성북구,189,767,2.65
202501,송파구,333,2160,5.41
202501,양천구,115,865,0.87
202501,영등포구,202,817,3.47
202501,용산구,75,437,2.67
202501,은평구,116,706,1.72
202501,종로구,23,184,0.0
202501,중구,68,300,0.0
202501,중랑구,87,399,0.0
202502,강남구,600,2276,4.67
202502,강동구,408,2988,3.92
202502,강북구,94,286,1.06
202502,강서구,256,1405,3.52
202502,관악구,138,681,0.72
202502,광진구,152,492,4.61
202502,구로구,222,1027,0.9
202502,금천구,61,315,3.28
202502,노원구,367,1668,3.0
202502,도봉구,121,503,0.0
202502,동대문구,265,1156,3.77
202502,동작구,305,996,4.59
202502,마포구,357,1166,4.2
202502,서대문구,212,745,3.3
202502,서초구,528,1472,2.65
202502,성동구,392,1014,3.32
202502,성북구,247,887,2.83
202502,송파구,722,2296,8.03
202502,양천구,221,1009,1.81
202502,영등포구,342,1042,2.92
202502,용산구,161,548,1.86
202502,은평구,164,825,2.44
202502,종로구,53,245,3.77
202502,중구,100,364,5.0
202502,중랑구,137,520,0.73
202503,강남구,858,2011,3.73
202503,강동구,645,2159,4.65
202503,강북구,101,252,2.97
202503,강서구,452,1256,2.43
202503,관악구,249,624,3.21
202503,광진구,246,535,3.25
202503,구로구,340,899,1.18
202503,금천구,95,472,1.05
202503,노원구,596,1702,3.02
202503,도봉구,173,548,2.31
202503,동대문구,415,905,3.61
202503,동작구,567,1043,4.06
202503,마포구,574,1128,1.39
202503,서대문구,319,666,1.57
202503,서초구,638,1578,4.08
202503,성동구,672,1079,3.87
202503,성북구,444,861,4.05
202503,송파구,917,2082,6.11
202503,양천구,492,1001,2.85
202503,영등포구,554,1122,3.07
202503,용산구,284,563,2.46
202503,은평구,273,817,2.2
202503,종로구,81,188,2.47
202503,중구,156,380,3.21
202503,중랑구,183,496,1.09
202504,강남구,113,1810,2.65
202504,강동구,320,1394,3.44
202504,강북구,101,292,0.99
202504,강서구,348,1235,2.59
202504,관악구,180,531,0.56
202504,광진구,167,519,1.2
202504,구로구,273,1023,0.0
202504,금천구,59,491,0.0
202504,노원구,411,1535,2.43
202504,도봉구,153,508,1.31
202504,동대문구,339,697,2.06
202504,동작구,328,819,3.05
202504,마포구,344,1106,2.62
202504,서대문구,256,596,2.34
202504,서초구,56,1267,0.0
202504,성동구,380,947,3.42
202504,성북구,321,746,1.56
202504,송파구,132,1878,3.79
202504,양천구,324,948,2.78
202504,영등포구,377,923,1.59
202504,용산구,39,571,0.0
202504,은평구,191,722,1.57
202504,종로구,36,157,2.78
202504,중구,88,351,5.68
202504,중랑구,141,425,1.42
202505,강남구,268,1878,1.87
202505,강동구,545,1289,3.67
202505,강북구,119,235,2.52
202505,강서구,499,1332,1.8
202505,관악구,219,537,3.65
202505,광진구,239,385,1.67
202505,구로구,673,794,0.89
202505,금천구,74,471,0.0
202505,노원구,564,1506,2.66
202505,도봉구,153,468,1.96
202505,동대문구,353,728,3.12
202505,동작구,499,789,3.01
202505,마포구,451,976,3.77
202505,서대문구,347,574,3.17
202505,서초구,151,1252,0.66
202505,성동구,571,912,3.15
202505,성북구,445,808,3.15
202505,송파구,374,2127,2.94
202505,양천구,389,926,3.08
202505,영등포구,503,804,1.99
202505,용산구,87,539,0.0
202505,은평구,239,619,2.51
202505,종로구,53,163,1.89
202505,중구,110,367,0.91
202505,중랑구,187,525,1.07
202506,강남구,351,1450,1.14
202506,강동구,811,1283,2.96
202506,강북구,157,188,0.0
202506,강서구,496,1268,1.21
202506,관악구,274,450,3.28
202506,광진구,265,352,3.02
202506,구로구,416,603,1.2
202506,금천구,125,284,0.0
202506,노원구,730,1312,2.6
202506,도봉구,252,443,4.37
202506,동대문구,452,597,2.65
202506,동작구,529,771,3.02
202506,마포구,586,809,3.07
202506,서대문구,445,495,2.25
202506,서초구,149,1146,0.67
202506,성동구,659,793,2.73
202506,성북구,524,659,2.1
202506,송파구,300,1257,2.33
202506,양천구,497,899,3.42
202506,영등포구,589,779,1.19
202506,용산구,86,487,2.33
202506,은평구,345,596,3.77
202506,종로구,74,173,2.7
202506,중구,144,313,2.08
202506,중랑구,246,401,0.81
